,nome,filtro,minucias,nfiq,nfiq2,qmap
2656,s1476_02.png.min,No Filter,144,3,38,1.403564453125
2657,s1289_09[TRUC].png.min,Trunc,89,2,50,0.988037109375
2658,s1263_09.png.min,No Filter,138,1,52,2.956298828125
2659,s1496_10.png.min,No Filter,152,3,21,2.067138671875
2660,s1480_02[TZER].png.min,Thresh to Zero,44,3,16,2.38623046875
2661,f1401_06[TOZI].png.min,Thresh to Zero Invert,316,2,41,0.66943359375
2662,f1336_10[BINV].png.min,Binary Invert,29,2,21,2.854736328125
2663,s1337_02[TOZI].png.min,Thresh to Zero Invert,168,2,21,1.517822265625
2664,s1269_04[TRUC].png.min,Trunc,158,3,41,2.22314453125
2665,f1313_03[TRUC].png.min,Trunc,46,3,41,3.075439453125
2666,f1443_03.png.min,No Filter,168,3,29,1.467041015625
2667,f1357_05[BINA].png.min,Binary,2,3,39,2.592041015625
2668,f1449_07[TZER].png.min,Thresh to Zero,56,2,43,1.916748046875
2669,s1469_04[TRUC].png.min,Trunc,163,3,10,1.56640625
2670,s1388_08[TZER].png.min,Thresh to Zero,132,2,26,2.5966796875
2671,f1304_06[TZER].png.min,Thresh to Zero,96,1,49,2.672607421875
2672,f1413_07[BINA].png.min,Binary,102,2,19,3.094970703125
2673,f1315_02[TOZI].png.min,Thresh to Zero Invert,213,4,11,1.815185546875
2674,s1341_03[TRUC].png.min,Trunc,107,1,31,2.6630859375
2675,s1340_01[BINV].png.min,Binary Invert,170,5,0,1.280029296875
2676,s1315_02[BINV].png.min,Binary Invert,122,3,37,2.82470703125
2677,f1368_06[TRUC].png.min,Trunc,154,2,29,2.34423828125
2678,s1488_01[BINA].png.min,Binary,11,4,11,2.378173828125
2679,s1442_07[TRUC].png.min,Trunc,187,3,25,1.238525390625
2680,s1301_05.png.min,No Filter,104,1,58,1.89453125
2681,f1296_07[TZER].png.min,Thresh to Zero,69,5,11,2.833984375
2682,f1385_06.png.min,No Filter,131,1,43,2.229736328125
2683,f1490_08[TZER].png.min,Thresh to Zero,92,3,40,3.041259765625
2684,s1405_07[BINA].png.min,Binary,56,2,40,1.043701171875
2685,f1337_02[TRUC].png.min,Trunc,18,3,26,2.809326171875
2686,f1377_08[TRUC].png.min,Trunc,148,4,23,2.120361328125
2687,f1266_08[TOZI].png.min,Thresh to Zero Invert,296,3,3,2.434326171875
2688,s1466_09.png.min,No Filter,165,2,35,2.1279296875
2689,s1382_08[BINA].png.min,Binary,45,3,22,2.19677734375
2690,s1286_04.png.min,No Filter,109,3,39,2.92626953125
2691,f1294_07[BINA].png.min,Binary,130,3,39,2.53515625
2692,f1345_06[TOZI].png.min,Thresh to Zero Invert,230,3,22,2.642333984375
2693,s1411_05[BINV].png.min,Binary Invert,26,1,61,1.8349609375
2694,s1390_07[TZER].png.min,Thresh to Zero,8,2,13,0.10400390625
2695,f1365_07[TOZI].png.min,Thresh to Zero Invert,220,2,34,2.244140625
2696,s1292_07[BINV].png.min,Binary Invert,111,3,22,1.193603515625
2697,s1465_01[BINA].png.min,Binary,84,2,52,2.115478515625
2698,f1410_02[BINA].png.min,Binary,99,1,49,1.35107421875
2699,f1338_03[TRUC].png.min,Trunc,130,1,45,2.83837890625
2700,s1419_05[BINV].png.min,Binary Invert,45,3,42,3.10595703125
2701,f1334_08[BINV].png.min,Binary Invert,83,3,5,1.940185546875
2702,s1449_07[TZER].png.min,Thresh to Zero,42,3,27,2.967041015625
2703,s1310_09[BINA].png.min,Binary,72,2,52,2.84130859375
2704,f1424_10[BINV].png.min,Binary Invert,107,2,30,1.355224609375
2705,f1354_07[TRUC].png.min,Trunc,103,4,30,2.461669921875
2706,s1315_02[TOZI].png.min,Thresh to Zero Invert,268,3,35,2.29052734375
2707,f1473_08[TZER].png.min,Thresh to Zero,103,3,25,2.27978515625
2708,s1415_08[TRUC].png.min,Trunc,203,1,57,1.376953125
2709,s1323_03[TRUC].png.min,Trunc,73,4,14,1.630859375
2710,s1472_08[TOZI].png.min,Thresh to Zero Invert,126,1,54,1.62890625
2711,f1431_08.png.min,No Filter,134,5,18,2.6494140625
2712,f1333_08.png.min,No Filter,152,3,36,0.931396484375
2713,f1342_03[BINA].png.min,Binary,112,3,29,0.56591796875
2714,s1268_02[TZER].png.min,Thresh to Zero,75,2,40,2.630859375
2715,f1331_04[TOZI].png.min,Thresh to Zero Invert,138,2,37,2.393310546875
2716,s1311_06[BINV].png.min,Binary Invert,101,1,53,2.38525390625
2717,f1353_07[BINV].png.min,Binary Invert,159,3,19,1.33740234375
2718,f1283_03[BINV].png.min,Binary Invert,150,5,8,1.30419921875
2719,f1422_06[TRUC].png.min,Trunc,97,5,1,2.78271484375
2720,f1394_07[TZER].png.min,Thresh to Zero,104,4,12,1.447509765625
2721,f1377_08[TZER].png.min,Thresh to Zero,76,2,23,2.0380859375
2722,f1276_01[TRUC].png.min,Trunc,84,3,15,2.695068359375
2723,f1422_06[TZER].png.min,Thresh to Zero,83,2,46,0.80615234375
2724,s1342_03[BINA].png.min,Binary,68,2,51,1.881591796875
2725,f1356_02[TRUC].png.min,Trunc,25,3,55,2.331298828125
2726,s1366_06.png.min,No Filter,120,5,3,0.210205078125
2727,s1278_06[BINV].png.min,Binary Invert,68,3,26,1.897705078125
2728,s1443_03[TOZI].png.min,Thresh to Zero Invert,161,2,33,2.59130859375
2729,s1317_07[TZER].png.min,Thresh to Zero,170,2,51,2.632080078125
2730,s1338_03[TOZI].png.min,Thresh to Zero Invert,178,3,15,1.11962890625
2731,f1492_09[TOZI].png.min,Thresh to Zero Invert,159,3,48,2.794921875
2732,f1466_09[TZER].png.min,Thresh to Zero,134,1,43,2.919921875
2733,f1282_01[BINV].png.min,Binary Invert,152,2,30,2.35107421875
2734,s1266_08[BINA].png.min,Binary,87,5,6,2.662109375
2735,s1336_10[TRUC].png.min,Trunc,147,1,53,2.54248046875
2736,f1302_02[TZER].png.min,Thresh to Zero,134,3,33,2.78759765625
2737,f1408_03[TRUC].png.min,Trunc,90,5,17,3.030029296875
2738,s1472_08[BINV].png.min,Binary Invert,91,3,25,2.5234375
2739,s1381_01[BINV].png.min,Binary Invert,120,1,21,2.017333984375
2740,f1488_01[TZER].png.min,Thresh to Zero,61,3,34,0.7109375
2741,s1304_06[TOZI].png.min,Thresh to Zero Invert,297,4,24,0.964599609375
2742,s1479_10[TZER].png.min,Thresh to Zero,49,2,35,1.975830078125
2743,f1316_09[BINV].png.min,Binary Invert,75,2,48,2.1826171875
2744,s1402_04[TRUC].png.min,Trunc,161,3,26,0.260498046875
2745,f1301_05[TZER].png.min,Thresh to Zero,5,3,24,2.119140625
2746,f1339_04[BINV].png.min,Binary Invert,85,2,30,1.7568359375
2747,f1415_08[TOZI].png.min,Thresh to Zero Invert,217,3,45,1.224365234375
2748,f1293_06[BINA].png.min,Binary,45,5,9,0.32666015625
2749,s1338_03.png.min,No Filter,93,2,48,0.05810546875
2750,s1499_01[TZER].png.min,Thresh to Zero,75,1,51,0.193359375
2751,s1489_04[TOZI].png.min,Thresh to Zero Invert,186,2,43,1.44140625
2752,f1446_03[BINA].png.min,Binary,87,2,25,2.517822265625
2753,s1438_09[TZER].png.min,Thresh to Zero,154,2,24,2.5556640625
2754,s1470_09[BINV].png.min,Binary Invert,66,1,45,1.852783203125
2755,s1447_03.png.min,No Filter,114,5,24,1.526123046875
2756,s1296_07[BINV].png.min,Binary Invert,0,2,35,2.5029296875
2757,s1374_04.png.min,No Filter,134,5,12,2.421142578125
2758,f1282_01[TRUC].png.min,Trunc,118,3,32,2.608154296875
2759,s1445_10[BINA].png.min,Binary,48,4,27,2.4462890625
2760,s1308_07[TRUC].png.min,Trunc,38,2,40,1.7412109375
2761,s1472_08[TRUC].png.min,Trunc,58,5,11,1.46728515625
2762,s1270_02[TRUC].png.min,Trunc,164,2,46,1.8759765625
2763,s1465_01[TZER].png.min,Thresh to Zero,80,3,50,2.110107421875
2764,f1448_10[BINA].png.min,Binary,9,2,42,1.92822265625
2765,f1474_04[TZER].png.min,Thresh to Zero,40,2,35,2.292236328125
2766,f1324_08[TOZI].png.min,Thresh to Zero Invert,58,4,22,1.15283203125
2767,s1257_04[BINV].png.min,Binary Invert,86,5,27,1.30419921875
2768,s1277_08[BINV].png.min,Binary Invert,89,4,19,2.77587890625
2769,s1356_02.png.min,No Filter,98,4,21,1.913330078125
2770,s1358_09[TZER].png.min,Thresh to Zero,8,4,39,1.18115234375
2771,f1318_05[BINV].png.min,Binary Invert,54,3,12,0.475830078125
2772,f1338_03.png.min,No Filter,124,4,25,0.4404296875
2773,f1345_06[BINA].png.min,Binary,82,3,30,2.70556640625
2774,s1264_05[BINV].png.min,Binary Invert,114,4,19,2.190673828125
2775,s1383_03[TRUC].png.min,Trunc,8,4,16,1.534912109375
2776,s1429_06[BINA].png.min,Binary,64,3,32,2.18896484375
2777,f1341_03.png.min,No Filter,115,3,26,2.49951171875
2778,f1438_09[TZER].png.min,Thresh to Zero,54,2,32,0.421142578125
2779,f1496_10[BINV].png.min,Binary Invert,40,4,16,2.781494140625
2780,f1406_03[BINA].png.min,Binary,72,1,53,1.84130859375
2781,f1261_07.png.min,No Filter,165,3,35,2.17578125
2782,s1433_07[TOZI].png.min,Thresh to Zero Invert,147,4,33,2.486572265625
2783,s1405_07[TZER].png.min,Thresh to Zero,115,1,49,1.3515625
2784,s1266_08[TOZI].png.min,Thresh to Zero Invert,353,3,29,1.50048828125
2785,f1408_03[BINA].png.min,Binary,102,3,32,1.736572265625
2786,f1483_05[TRUC].png.min,Trunc,100,2,37,3.05810546875
2787,s1294_07[TZER].png.min,Thresh to Zero,164,2,44,1.857666015625
2788,f1329_10[TRUC].png.min,Trunc,124,2,53,2.454833984375
2789,f1348_01[TZER].png.min,Thresh to Zero,86,2,42,2.117919921875
2790,s1455_03[BINV].png.min,Binary Invert,91,5,6,2.068603515625
2791,s1329_10.png.min,No Filter,97,3,21,2.113037109375
2792,s1410_02[BINV].png.min,Binary Invert,97,4,28,1.64501953125
2793,s1357_05[TOZI].png.min,Thresh to Zero Invert,195,2,45,1.1767578125
2794,s1377_08[BINV].png.min,Binary Invert,67,2,48,2.833740234375
2795,f1313_03[TOZI].png.min,Thresh to Zero Invert,94,4,13,1.022705078125
2796,f1321_06[BINV].png.min,Binary Invert,138,3,43,2.22509765625
2797,s1483_05[BINV].png.min,Binary Invert,73,4,6,2.4072265625
2798,s1500_07[TZER].png.min,Thresh to Zero,78,3,18,1.6591796875
2799,f1469_04[TOZI].png.min,Thresh to Zero Invert,203,3,16,1.62939453125
2800,s1446_03[TOZI].png.min,Thresh to Zero Invert,223,1,51,2.112060546875
2801,f1395_02[TOZI].png.min,Thresh to Zero Invert,111,3,16,2.524658203125
2802,f1467_09[BINV].png.min,Binary Invert,130,5,11,2.838134765625
2803,s1434_03[BINA].png.min,Binary,65,3,18,1.1484375
2804,s1401_06[TZER].png.min,Thresh to Zero,98,5,7,1.962158203125
2805,f1415_08[TZER].png.min,Thresh to Zero,15,3,23,2.421630859375
2806,f1358_09[BINA].png.min,Binary,102,1,52,0.218017578125
2807,f1312_10[TZER].png.min,Thresh to Zero,47,3,26,2.83837890625
2808,f1486_03.png.min,No Filter,168,4,11,1.699951171875
2809,s1325_03.png.min,No Filter,140,1,46,2.63427734375
2810,f1400_01[BINA].png.min,Binary,100,2,12,2.748291015625
2811,s1341_03[BINA].png.min,Binary,109,1,53,1.856201171875
2812,f1490_08[TRUC].png.min,Trunc,77,4,17,2.5009765625
2813,s1454_08[TOZI].png.min,Thresh to Zero Invert,295,1,10,2.1826171875
2814,f1325_03[BINA].png.min,Binary,95,3,32,1.726806640625
2815,f1417_02[TRUC].png.min,Trunc,83,4,18,2.001953125
2816,s1449_07[BINV].png.min,Binary Invert,47,1,52,2.476318359375
2817,f1451_06[BINA].png.min,Binary,91,2,43,2.07861328125
2818,s1258_09.png.min,No Filter,125,4,19,1.99072265625
2819,f1393_01[TOZI].png.min,Thresh to Zero Invert,188,2,32,1.47802734375
2820,f1357_05[TZER].png.min,Thresh to Zero,3,5,13,2.09326171875
2821,f1439_01[TRUC].png.min,Trunc,109,2,39,2.63134765625
2822,s1386_01[TOZI].png.min,Thresh to Zero Invert,241,3,37,2.61376953125
2823,s1473_08[BINV].png.min,Binary Invert,106,2,46,1.422607421875
2824,f1361_10[TZER].png.min,Thresh to Zero,16,2,46,1.13623046875
2825,f1400_01[TZER].png.min,Thresh to Zero,100,3,47,2.735595703125
2826,f1480_02[BINA].png.min,Binary,65,2,44,0.635498046875
2827,f1395_02[BINA].png.min,Binary,103,2,37,0.210205078125
2828,s1286_04[TRUC].png.min,Trunc,122,3,31,1.706298828125
2829,s1311_06[TOZI].png.min,Thresh to Zero Invert,118,2,52,0.00048828125
2830,f1441_02[TOZI].png.min,Thresh to Zero Invert,90,3,22,1.873046875
2831,s1289_09[TOZI].png.min,Thresh to Zero Invert,220,1,45,1.606201171875
2832,f1470_09.png.min,No Filter,126,4,12,1.99462890625
2833,f1353_07[TOZI].png.min,Thresh to Zero Invert,168,1,44,1.907470703125
2834,f1450_09.png.min,No Filter,186,4,26,2.76416015625
2835,s1395_02.png.min,No Filter,121,3,36,1.849365234375
2836,f1490_08[TOZI].png.min,Thresh to Zero Invert,201,2,23,1.90380859375
2837,f1490_08[BINV].png.min,Binary Invert,89,4,15,2.490234375
2838,s1342_03[TRUC].png.min,Trunc,35,1,47,1.517822265625
2839,s1292_07[TZER].png.min,Thresh to Zero,135,1,30,2.739501953125
2840,s1293_06[TOZI].png.min,Thresh to Zero Invert,246,2,44,1.791748046875
2841,s1394_07[BINV].png.min,Binary Invert,109,4,16,3.245849609375
2842,s1469_04.png.min,No Filter,197,3,28,1.247314453125
2843,s1472_08[TZER].png.min,Thresh to Zero,126,5,18,2.3984375
2844,f1381_01[BINA].png.min,Binary,84,3,39,2.1767578125
2845,f1419_05[TOZI].png.min,Thresh to Zero Invert,244,4,12,1.404541015625
2846,f1252_07.png.min,No Filter,132,3,46,1.330078125
2847,f1409_06.png.min,No Filter,125,5,10,2.4580078125
2848,s1283_03[TOZI].png.min,Thresh to Zero Invert,238,3,35,1.472900390625
2849,f1266_08.png.min,No Filter,162,3,36,0.591552734375
2850,f1270_02[TOZI].png.min,Thresh to Zero Invert,242,2,24,2.441650390625
2851,f1279_08[TOZI].png.min,Thresh to Zero Invert,255,2,46,1.45849609375
2852,s1314_02[BINV].png.min,Binary Invert,93,3,32,0.018798828125
2853,f1488_01[BINA].png.min,Binary,50,2,46,1.906005859375
2854,f1391_10.png.min,No Filter,121,2,39,0.684326171875
2855,f1364_05[TZER].png.min,Thresh to Zero,65,1,56,2.79931640625
2856,s1456_10[BINV].png.min,Binary Invert,70,4,25,0.219970703125
2857,f1306_08[TRUC].png.min,Trunc,95,5,3,2.144287109375
2858,f1352_08[BINV].png.min,Binary Invert,116,4,32,1.6572265625
2859,f1325_03[TZER].png.min,Thresh to Zero,78,3,33,2.18408203125
2860,s1494_04[TOZI].png.min,Thresh to Zero Invert,246,4,16,1.182373046875
2861,s1265_06.png.min,No Filter,130,1,51,2.37646484375
2862,s1366_06[TZER].png.min,Thresh to Zero,52,3,15,2.60791015625
2863,f1370_05.png.min,No Filter,113,5,5,0.898193359375
2864,s1446_03.png.min,No Filter,122,4,27,2.3701171875
2865,s1269_04.png.min,No Filter,175,1,53,2.094970703125
2866,s1366_06[BINA].png.min,Binary,59,3,26,1.002197265625
2867,f1297_09[TOZI].png.min,Thresh to Zero Invert,208,3,31,1.417236328125
2868,s1351_05.png.min,No Filter,104,1,47,2.257568359375
2869,f1380_02[TOZI].png.min,Thresh to Zero Invert,177,3,22,2.861572265625
2870,f1353_07[BINA].png.min,Binary,154,2,24,0.59814453125
2871,f1444_01[TRUC].png.min,Trunc,112,5,16,1.91015625
2872,s1361_10[BINA].png.min,Binary,22,3,35,2.614501953125
2873,f1323_03[BINV].png.min,Binary Invert,111,3,22,2.59326171875
2874,f1493_08[TOZI].png.min,Thresh to Zero Invert,176,2,25,2.55126953125
2875,f1273_08[TOZI].png.min,Thresh to Zero Invert,208,5,16,1.919677734375
2876,f1392_10[TZER].png.min,Thresh to Zero,61,3,24,0.976318359375
2877,f1292_07[TRUC].png.min,Trunc,135,3,26,2.56298828125
2878,f1361_10[TRUC].png.min,Trunc,149,1,53,1.464599609375
2879,s1281_08[TOZI].png.min,Thresh to Zero Invert,166,4,17,1.982666015625
2880,f1470_09[BINA].png.min,Binary,50,5,10,1.75048828125
2881,f1422_06.png.min,No Filter,102,5,18,2.738037109375
2882,f1396_07[TZER].png.min,Thresh to Zero,151,1,42,1.677978515625
2883,s1317_07[TOZI].png.min,Thresh to Zero Invert,151,4,25,3.15087890625
2884,s1349_04[BINV].png.min,Binary Invert,110,3,41,2.65576171875
2885,s1481_02[TRUC].png.min,Trunc,109,2,48,2.613525390625
2886,f1473_08[TRUC].png.min,Trunc,104,3,28,0.567626953125
2887,s1376_08[TRUC].png.min,Trunc,116,1,51,1.630615234375
2888,f1452_01[TZER].png.min,Thresh to Zero,57,3,27,1.35009765625
2889,f1435_09[BINA].png.min,Binary,30,1,39,1.5419921875
2890,s1487_04[BINA].png.min,Binary,67,3,45,0.972412109375
2891,f1287_02.png.min,No Filter,137,2,33,1.927978515625
2892,s1412_04[BINV].png.min,Binary Invert,14,1,48,1.91552734375
2893,s1312_10[TZER].png.min,Thresh to Zero,29,1,51,2.50830078125
2894,s1481_02[TOZI].png.min,Thresh to Zero Invert,212,2,45,2.117919921875
2895,s1291_09[TRUC].png.min,Trunc,53,2,31,1.977783203125
2896,s1369_07[TRUC].png.min,Trunc,133,2,30,2.478759765625
2897,s1445_10[BINV].png.min,Binary Invert,59,3,39,1.45458984375
2898,f1348_01[TOZI].png.min,Thresh to Zero Invert,290,5,4,0.336181640625
2899,s1404_09[TZER].png.min,Thresh to Zero,114,3,0,0.72265625
2900,s1254_06[TOZI].png.min,Thresh to Zero Invert,234,3,32,2.309814453125
2901,f1286_04[TRUC].png.min,Trunc,121,5,14,2.689208984375
2902,s1345_06[BINV].png.min,Binary Invert,181,3,19,2.283935546875
2903,s1390_07[TRUC].png.min,Trunc,122,4,11,2.068603515625
2904,f1304_06[TOZI].png.min,Thresh to Zero Invert,97,5,15,2.291259765625
2905,s1326_07[TOZI].png.min,Thresh to Zero Invert,214,2,35,0.500732421875
2906,f1500_07[TRUC].png.min,Trunc,82,3,27,1.2294921875
2907,s1363_08[TRUC].png.min,Trunc,167,3,20,1.2119140625
2908,s1270_02[TZER].png.min,Thresh to Zero,85,2,49,1.922607421875
2909,s1441_02[TZER].png.min,Thresh to Zero,102,3,37,2.99755859375
2910,s1368_06.png.min,No Filter,157,3,47,2.385498046875
2911,f1471_01[TRUC].png.min,Trunc,103,2,43,1.917236328125
2912,f1278_06[BINV].png.min,Binary Invert,104,3,17,0.4853515625
2913,s1341_03[TZER].png.min,Thresh to Zero,97,3,33,3.071044921875
2914,f1450_09[TOZI].png.min,Thresh to Zero Invert,260,2,20,0.869873046875
2915,s1462_09[BINV].png.min,Binary Invert,113,2,44,0.15185546875
2916,f1472_08[TRUC].png.min,Trunc,154,4,16,1.748046875
2917,f1309_05[TZER].png.min,Thresh to Zero,55,2,52,0.72705078125
2918,f1312_10[TOZI].png.min,Thresh to Zero Invert,181,5,26,2.57861328125
2919,f1360_02[TOZI].png.min,Thresh to Zero Invert,210,1,31,2.047607421875
2920,s1489_04[TRUC].png.min,Trunc,93,3,25,2.30712890625
2921,f1432_03[BINA].png.min,Binary,78,3,38,2.179931640625
2922,f1319_01[BINV].png.min,Binary Invert,104,4,33,1.741455078125
2923,s1295_07[BINA].png.min,Binary,76,4,6,2.4443359375
2924,s1295_07[TOZI].png.min,Thresh to Zero Invert,202,2,46,1.877685546875
2925,f1322_09[BINV].png.min,Binary Invert,64,4,19,2.171875
2926,s1389_08[TRUC].png.min,Trunc,155,1,48,2.16015625
2927,f1385_06[TZER].png.min,Thresh to Zero,136,2,49,0.73779296875
2928,s1320_10[TRUC].png.min,Trunc,134,3,26,1.095458984375
2929,s1376_08[TOZI].png.min,Thresh to Zero Invert,237,1,50,1.92822265625
2930,s1352_08[TRUC].png.min,Trunc,142,1,49,1.779052734375
2931,f1489_04[TZER].png.min,Thresh to Zero,111,3,34,1.2255859375
2932,s1353_07[TOZI].png.min,Thresh to Zero Invert,69,5,27,2.178955078125
2933,s1356_02[TOZI].png.min,Thresh to Zero Invert,311,4,9,2.088134765625
2934,f1401_06[BINA].png.min,Binary,81,2,45,1.25146484375
2935,f1322_09.png.min,No Filter,187,1,49,3.2861328125
2936,s1268_02[TOZI].png.min,Thresh to Zero Invert,210,4,29,1.313232421875
2937,f1466_09[TRUC].png.min,Trunc,96,4,23,1.7568359375
2938,f1499_01[TOZI].png.min,Thresh to Zero Invert,328,4,26,1.95849609375
2939,s1389_08[BINA].png.min,Binary,150,4,31,1.255615234375
2940,f1355_05[TOZI].png.min,Thresh to Zero Invert,185,4,8,1.67626953125
2941,f1314_02[BINV].png.min,Binary Invert,95,3,6,2.067138671875
2942,s1279_08[BINV].png.min,Binary Invert,106,2,28,2.919189453125
2943,f1402_04[TZER].png.min,Thresh to Zero,29,1,45,2.08349609375
2944,s1381_01[TRUC].png.min,Trunc,76,3,20,2.75341796875
2945,s1392_10[TRUC].png.min,Trunc,18,5,9,2.728271484375
2946,f1453_07[BINV].png.min,Binary Invert,82,3,22,1.79736328125
2947,s1351_05[TZER].png.min,Thresh to Zero,77,3,32,2.69482421875
2948,f1322_09[TRUC].png.min,Trunc,176,1,36,2.23583984375
2949,s1365_07[TZER].png.min,Thresh to Zero,83,4,13,1.2119140625
2950,s1469_04[BINV].png.min,Binary Invert,104,3,24,2.454345703125
2951,f1378_08.png.min,No Filter,144,2,52,2.763427734375
2952,f1363_08[BINV].png.min,Binary Invert,15,5,9,2.09423828125
2953,s1490_08.png.min,No Filter,145,1,50,2.659423828125
2954,s1390_07[TOZI].png.min,Thresh to Zero Invert,170,1,49,2.5625
2955,s1391_10[BINA].png.min,Binary,46,4,25,1.540771484375
2956,f1303_10[BINA].png.min,Binary,101,3,24,2.23681640625
2957,s1297_09[TZER].png.min,Thresh to Zero,80,2,25,2.26513671875
2958,s1341_03.png.min,No Filter,130,5,11,2.158203125
2959,s1424_10[BINV].png.min,Binary Invert,66,3,36,0.210693359375
2960,f1372_04[TRUC].png.min,Trunc,123,3,33,2.446533203125
2961,s1437_07[BINV].png.min,Binary Invert,148,4,15,0.435791015625
2962,f1330_03.png.min,No Filter,137,5,12,1.814453125
2963,s1442_07.png.min,No Filter,198,3,26,1.604736328125
2964,f1449_07[TRUC].png.min,Trunc,105,2,47,1.3681640625
2965,f1284_05[TZER].png.min,Thresh to Zero,0,3,20,2.240966796875
2966,f1255_07[TZER].png.min,Thresh to Zero,101,4,14,0.747314453125
2967,f1270_02[BINV].png.min,Binary Invert,109,3,20,2.314697265625
2968,s1367_02[BINV].png.min,Binary Invert,66,4,15,1.802001953125
2969,f1334_08[TRUC].png.min,Trunc,120,3,27,3.014892578125
2970,s1275_02[TOZI].png.min,Thresh to Zero Invert,188,3,24,1.462158203125
2971,s1318_05.png.min,No Filter,134,3,31,2.7392578125
2972,s1413_07[TRUC].png.min,Trunc,143,4,19,2.48828125
2973,f1466_09[TOZI].png.min,Thresh to Zero Invert,177,2,21,2.365966796875
2974,f1379_07[TZER].png.min,Thresh to Zero,81,3,21,0.7216796875
2975,s1282_01[TOZI].png.min,Thresh to Zero Invert,152,3,35,1.81787109375
2976,f1440_05[TOZI].png.min,Thresh to Zero Invert,218,1,51,1.91064453125
2977,s1410_02[BINA].png.min,Binary,84,2,47,0.44677734375
2978,f1407_04[BINA].png.min,Binary,168,2,44,2.61572265625
2979,f1313_03.png.min,No Filter,106,3,17,1.1201171875
2980,f1306_08[BINA].png.min,Binary,80,5,9,2.021484375
2981,s1313_03[BINV].png.min,Binary Invert,51,1,26,1.015625
2982,s1459_09[BINV].png.min,Binary Invert,92,2,47,3.277587890625
2983,f1403_05[TOZI].png.min,Thresh to Zero Invert,189,3,38,2.100341796875
2984,s1432_03[TRUC].png.min,Trunc,131,1,51,2.00537109375
2985,f1346_05[TOZI].png.min,Thresh to Zero Invert,284,3,24,1.52587890625
2986,s1463_02[BINA].png.min,Binary,94,2,21,0.12255859375
2987,s1377_08[TOZI].png.min,Thresh to Zero Invert,295,5,13,1.33740234375
2988,f1380_02[TZER].png.min,Thresh to Zero,27,2,63,2.236328125
2989,s1449_07[TOZI].png.min,Thresh to Zero Invert,233,5,4,1.336181640625
2990,s1488_01[TZER].png.min,Thresh to Zero,11,4,22,2.0908203125
2991,f1382_08[TOZI].png.min,Thresh to Zero Invert,162,3,42,3.024658203125
2992,s1450_09[TOZI].png.min,Thresh to Zero Invert,174,4,16,0.795654296875
2993,f1363_08[TZER].png.min,Thresh to Zero,14,2,50,0.406005859375
2994,f1275_02[BINA].png.min,Binary,8,1,51,0.80615234375
2995,f1416_06[TZER].png.min,Thresh to Zero,66,2,50,2.694091796875
2996,s1376_08.png.min,No Filter,121,3,29,0.715576171875
2997,f1336_10[BINA].png.min,Binary,32,5,10,1.551513671875
